TransactionID,CustomerID,Date,ProductID,Price,Qty,TotalAmount,StoreID,Product Name,StoreName,GroupStore,Type,Age,Gender,Marital Status,Income
TR92144,4,2022-02-18,P1,8800,5,44000,6,Choco Bar,Lingga,Lingga,Modern Trade,31,Pria,Married,4870000
TR92560,215,2022-02-18,P7,9400,5,47000,7,Coffee Candy,Buana Indah,Buana,General Trade,25,Wanita,Single,5540000
TR93452,221,2022-02-18,P8,16000,2,32000,10,Oat,Harapan Baru,Harapan Baru,General Trade,23,Pria,Single,750000
TR10670,223,2022-02-19,P7,9400,6,56400,11,Coffee Candy,Sinar Harapan,Prestasi,General Trade,62,Pria,Single,5350000
TR12381,261,2022-02-19,P9,10000,6,60000,10,Yoghurt,Harapan Baru,Harapan Baru,General Trade,46,Wanita,Single,5890000
TR31972,157,2022-02-19,P2,3200,7,22400,13,Ginger Candy ,Buana,Buana,General Trade,44,Wanita,Single,2520000
TR4732,162,2022-02-19,P7,9400,3,28200,3,Coffee Candy,Prima Kota,Prima,Modern Trade,49,Wanita,Married,11460000
TR50286,391,2022-02-19,P8,16000,3,48000,8,Oat,Sinar Harapan,Harapan Baru,General Trade,26,Wanita,Married,4980000
TR50313,85,2022-02-19,P5,4200,3,12600,9,Thai Tea,Lingga,Lingga,Modern Trade,59,Pria,Married,7890000
TR6443,182,2022-02-19,P5,4200,3,12600,3,Thai Tea,Prima Kota,Prima,Modern Trade,44,Pria,Married,14570000
TR66033,124,2022-02-19,P4,12000,2,24000,11,Potato Chip,Sinar Harapan,Prestasi,General Trade,28,Wanita,Single,5120000
TR68401,153,2022-02-19,P8,16000,2,32000,4,Oat,Gita Ginara,Gita,General Trade,36,Pria,Married,9540000
TR73100,377,2022-02-19,P10,15000,3,45000,11,Cheese Stick,Sinar Harapan,Prestasi,General Trade,53,Wanita,Single,10390000
TR75016,196,2022-02-19,P8,16000,2,32000,6,Oat,Lingga,Lingga,Modern Trade,34,Wanita,Married,3170000
TR80197,291,2022-02-19,P10,15000,1,15000,4,Cheese Stick,Gita Ginara,Gita,General Trade,49,Wanita,Married,19980000
TR12740,263,2022-02-20,P5,4200,4,16800,12,Thai Tea,Prestasi Utama,Prestasi,General Trade,40,Pria,Married,10210000
TR49367,8,2022-02-20,P8,16000,1,16000,14,Oat,Priangan,Priangan,Modern Trade,37,Pria,Married,5490000
TR61464,231,2022-02-20,P3,7500,4,30000,12,Crackers,Prestasi Utama,Prestasi,General Trade,51,Pria,Married,16590000
TR68337,202,2022-02-20,P7,9400,6,56400,4,Coffee Candy,Gita Ginara,Gita,General Trade,28,Wanita,Married,4530000
TR809,110,2022-02-20,P10,15000,2,30000,10,Cheese Stick,Harapan Baru,Harapan Baru,General Trade,19,Wanita,Married,2410000
TR83326,210,2022-02-20,P8,16000,1,16000,14,Oat,Priangan,Priangan,Modern Trade,33,Wanita,Married,1090000
TR9376,240,2022-02-20,P7,9400,4,37600,9,Coffee Candy,Lingga,Lingga,Modern Trade,22,Pria,Single,3330000
TR10469,275,2022-02-21,P3,7500,2,15000,5,Crackers,Bonafid,Gita,General Trade,41,Wanita,Married,15330000
TR11166,129,2022-02-21,P10,15000,3,45000,13,Cheese Stick,Buana,Buana,General Trade,35,Pria,Single,10460000
TR16611,430,2022-02-21,P8,16000,3,48000,13,Oat,Buana,Buana,General Trade,55,Pria,Single,18370000
TR22908,115,2022-02-21,P7,9400,6,56400,5,Coffee Candy,Bonafid,Gita,General Trade,39,Wanita,Married,5070000
TR22968,380,2022-02-21,P2,3200,6,19200,13,Ginger Candy ,Buana,Buana,General Trade,40,Wanita,Married,5770000
TR23981,182,2022-02-21,P7,9400,5,47000,14,Coffee Candy,Priangan,Priangan,Modern Trade,44,Pria,Married,14570000
TR29122,44,2022-02-21,P8,16000,3,48000,3,Oat,Prima Kota,Prima,Modern Trade,40,Wanita,Married,10650000
TR54634,417,2022-02-21,P2,3200,4,12800,11,Ginger Candy ,Sinar Harapan,Prestasi,General Trade,47,Pria,Married,12750000
TR82002,181,2022-02-21,P5,4200,5,21000,6,Thai Tea,Lingga,Lingga,Modern Trade,33,Pria,Married,9940000
TR90976,58,2022-02-21,P2,3200,4,12800,4,Ginger Candy ,Gita Ginara,Gita,General Trade,27,Pria,Married,4430000
TR93475,65,2022-02-21,P5,4200,5,21000,1,Thai Tea,Prima Tendean,Prima,Modern Trade,38,Wanita,Married,4360000
TR95650,372,2022-02-21,P8,16000,3,48000,8,Oat,Sinar Harapan,Harapan Baru,General Trade,31,Pria,Married,6190000
TR98774,13,2022-02-21,P3,7500,4,30000,7,Crackers,Buana Indah,Buana,General Trade,23,Wanita,Single,2030000
TR11656,340,2022-02-22,P5,4200,2,8400,5,Thai Tea,Bonafid,Gita,General Trade,41,Wanita,Single,1090000
TR15420,404,2022-02-22,P9,10000,4,40000,11,Yoghurt,Sinar Harapan,Prestasi,General Trade,22,Wanita,Single,2690000
TR26241,323,2022-02-22,P1,8800,4,35200,13,Choco Bar,Buana,Buana,General Trade,58,Wanita,Married,10550000
TR29564,252,2022-02-22,P10,15000,1,15000,14,Cheese Stick,Priangan,Priangan,Modern Trade,18,Pria,Single,0
TR46326,165,2022-02-22,P9,10000,7,70000,12,Yoghurt,Prestasi Utama,Prestasi,General Trade,44,Pria,Married,14580000
TR50463,402,2022-02-22,P4,12000,3,36000,14,Potato Chip,Priangan,Priangan,Modern Trade,51,Wanita,Married,17650000
TR62611,20,2022-02-22,P7,9400,2,18800,6,Coffee Candy,Lingga,Lingga,Modern Trade,43,Wanita,Married,18910000
TR74694,143,2022-02-22,P4,12000,3,36000,10,Potato Chip,Harapan Baru,Harapan Baru,General Trade,25,Pria,Single,2870000
TR86914,190,2022-02-22,P7,9400,4,37600,7,Coffee Candy,Buana Indah,Buana,General Trade,34,Pria,Married,8850000
TR87911,428,2022-02-22,P2,3200,5,16000,12,Ginger Candy ,Prestasi Utama,Prestasi,General Trade,60,Pria,Married,4490000
TR93693,55,2022-02-22,P2,3200,7,22400,3,Ginger Candy ,Prima Kota,Prima,Modern Trade,34,Pria,Married,8440000
TR96631,383,2022-02-22,P3,7500,2,15000,14,Crackers,Priangan,Priangan,Modern Trade,39,Wanita,Married,3270000
TR99067,254,2022-02-22,P2,3200,5,16000,4,Ginger Candy ,Gita Ginara,Gita,General Trade,58,Wanita,Single,6050000
TR10495,424,2022-02-23,P8,16000,1,16000,13,Oat,Buana,Buana,General Trade,38,Wanita,Married,10060000
TR16968,175,2022-02-23,P8,16000,3,48000,5,Oat,Bonafid,Gita,General Trade,60,Wanita,Married,970000
TR21266,13,2022-02-23,P8,16000,1,16000,10,Oat,Harapan Baru,Harapan Baru,General Trade,23,Wanita,Single,2030000
TR3053,85,2022-02-23,P5,4200,5,21000,8,Thai Tea,Sinar Harapan,Harapan Baru,General Trade,59,Pria,Married,7890000
TR40083,288,2022-02-23,P1,8800,9,79200,4,Choco Bar,Gita Ginara,Gita,General Trade,22,Wanita,Single,0
TR42844,362,2022-02-23,P4,12000,3,36000,13,Potato Chip,Buana,Buana,General Trade,25,Wanita,Single,7470000
TR45473,352,2022-02-23,P5,4200,5,21000,13,Thai Tea,Buana,Buana,General Trade,69,Wanita,Single,6150000
TR47197,272,2022-02-23,P10,15000,5,75000,2,Cheese Stick,Prima Kelapa Dua,Prima,Modern Trade,60,Wanita,Married,4050000
TR54475,1,2022-02-23,P8,16000,1,16000,9,Oat,Lingga,Lingga,Modern Trade,55,Pria,Married,5120000
TR57090,263,2022-02-23,P1,8800,4,35200,11,Choco Bar,Sinar Harapan,Prestasi,General Trade,40,Pria,Married,10210000
TR57803,184,2022-02-23,P5,4200,5,21000,5,Thai Tea,Bonafid,Gita,General Trade,33,Wanita,Single,13930000
TR64418,417,2022-02-23,P9,10000,1,10000,14,Yoghurt,Priangan,Priangan,Modern Trade,47,Pria,Married,12750000
TR81816,120,2022-02-23,P1,8800,10,88000,8,Choco Bar,Sinar Harapan,Harapan Baru,General Trade,30,Wanita,Married,2480000
TR81902,225,2022-02-23,P5,4200,3,12600,13,Thai Tea,Buana,Buana,General Trade,59,Pria,Married,10590000
TR89181,29,2022-02-23,P5,4200,5,21000,9,Thai Tea,Lingga,Lingga,Modern Trade,59,Pria,Married,1050000
TR93840,141,2022-02-23,P6,18000,2,36000,13,Cashew,Buana,Buana,General Trade,65,Pria,Married,9940000
TR95226,388,2022-02-23,P7,9400,3,28200,3,Coffee Candy,Prima Kota,Prima,Modern Trade,44,Pria,Married,16120000
TR99519,197,2022-02-23,P1,8800,9,79200,7,Choco Bar,Buana Indah,Buana,General Trade,51,Wanita,Married,13330000
TR17924,316,2022-02-24,P4,12000,4,48000,7,Potato Chip,Buana Indah,Buana,General Trade,45,Wanita,Married,9490000
TR22442,392,2022-02-24,P7,9400,5,47000,11,Coffee Candy,Sinar Harapan,Prestasi,General Trade,45,Wanita,Married,19680000
TR34575,444,2022-02-24,P6,18000,1,18000,9,Cashew,Lingga,Lingga,Modern Trade,53,Wanita,Married,15310000
TR41753,174,2022-02-24,P9,10000,4,40000,9,Yoghurt,Lingga,Lingga,Modern Trade,45,Pria,Married,17340000
TR53342,120,2022-02-24,P4,12000,1,12000,2,Potato Chip,Prima Kelapa Dua,Prima,Modern Trade,30,Wanita,Married,2480000
TR54176,13,2022-02-24,P9,10000,1,10000,12,Yoghurt,Prestasi Utama,Prestasi,General Trade,23,Wanita,Single,2030000
TR5763,415,2022-02-24,P7,9400,5,47000,5,Coffee Candy,Bonafid,Gita,General Trade,44,Wanita,Married,18570000
TR62292,361,2022-02-24,P5,4200,2,8400,6,Thai Tea,Lingga,Lingga,Modern Trade,26,Pria,Single,60000
TR87161,55,2022-02-24,P2,3200,3,9600,2,Ginger Candy ,Prima Kelapa Dua,Prima,Modern Trade,34,Pria,Married,8440000
TR91689,398,2022-02-24,P5,4200,5,21000,13,Thai Tea,Buana,Buana,General Trade,33,Wanita,Married,7440000
TR98979,260,2022-02-24,P6,18000,2,36000,1,Cashew,Prima Tendean,Prima,Modern Trade,33,Wanita,Single,6650000
TR17732,43,2022-02-25,P2,3200,6,19200,6,Ginger Candy ,Lingga,Lingga,Modern Trade,53,Wanita,Married,16640000
TR23439,53,2022-02-25,P6,18000,1,18000,3,Cashew,Prima Kota,Prima,Modern Trade,32,Wanita,Married,7360000
TR33521,281,2022-02-25,P5,4200,4,16800,5,Thai Tea,Bonafid,Gita,General Trade,35,Wanita,Married,3030000
TR37598,67,2022-02-25,P3,7500,5,37500,4,Crackers,Gita Ginara,Gita,General Trade,19,Wanita,Single,0
TR5583,240,2022-02-25,P5,4200,4,16800,3,Thai Tea,Prima Kota,Prima,Modern Trade,22,Pria,Single,3330000
TR59484,15,2022-02-25,P2,3200,5,16000,8,Ginger Candy ,Sinar Harapan,Harapan Baru,General Trade,30,Wanita,Married,4520000
TR67161,133,2022-02-25,P9,10000,2,20000,13,Yoghurt,Buana,Buana,General Trade,47,Pria,Married,20810000
TR82243,283,2022-02-25,P2,3200,7,22400,13,Ginger Candy ,Buana,Buana,General Trade,19,Pria,Single,0
TR94290,223,2022-02-25,P1,8800,2,17600,10,Choco Bar,Harapan Baru,Harapan Baru,General Trade,62,Pria,Single,5350000
TR13291,106,2022-02-26,P3,7500,5,37500,11,Crackers,Sinar Harapan,Prestasi,General Trade,24,Wanita,Single,6790000
TR13728,27,2022-02-26,P8,16000,3,48000,14,Oat,Priangan,Priangan,Modern Trade,43,Wanita,Married,17420000
TR16793,174,2022-02-26,P2,3200,7,22400,4,Ginger Candy ,Gita Ginara,Gita,General Trade,45,Pria,Married,17340000
TR234,167,2022-02-26,P7,9400,6,56400,14,Coffee Candy,Priangan,Priangan,Modern Trade,28,Pria,Married,2910000
TR27027,347,2022-02-26,P10,15000,1,15000,1,Cheese Stick,Prima Tendean,Prima,Modern Trade,26,Pria,Single,3690000
TR27596,206,2022-02-26,P10,15000,4,60000,8,Cheese Stick,Sinar Harapan,Harapan Baru,General Trade,68,Wanita,Married,830000
TR30095,272,2022-02-26,P4,12000,1,12000,9,Potato Chip,Lingga,Lingga,Modern Trade,60,Wanita,Married,4050000
TR32741,303,2022-02-26,P7,9400,2,18800,13,Coffee Candy,Buana,Buana,General Trade,45,Wanita,Married,10340000
TR40850,313,2022-02-26,P1,8800,4,35200,13,Choco Bar,Buana,Buana,General Trade,46,Wanita,Married,15390000
TR5720,108,2022-02-26,P7,9400,5,47000,4,Coffee Candy,Gita Ginara,Gita,General Trade,25,Wanita,Single,6870000
TR5904,57,2022-02-26,P10,15000,5,75000,4,Cheese Stick,Gita Ginara,Gita,General Trade,33,Pria,Married,650000
TR59734,20,2022-02-26,P3,7500,3,22500,13,Crackers,Buana,Buana,General Trade,43,Wanita,Married,18910000
TR65685,68,2022-02-26,P1,8800,10,88000,11,Choco Bar,Sinar Harapan,Prestasi,General Trade,48,Pria,Married,17420000
TR70082,8,2022-02-26,P8,16000,3,48000,10,Oat,Harapan Baru,Harapan Baru,General Trade,37,Pria,Married,5490000
TR70286,113,2022-02-26,P5,4200,4,16800,9,Thai Tea,Lingga,Lingga,Modern Trade,57,Wanita,Married,7130000
TR71762,349,2022-02-26,P3,7500,6,45000,4,Crackers,Gita Ginara,Gita,General Trade,37,Wanita,Married,5960000
TR78268,189,2022-02-26,P1,8800,8,70400,5,Choco Bar,Bonafid,Gita,General Trade,59,Pria,Single,5150000
TR79559,124,2022-02-26,P5,4200,4,16800,6,Thai Tea,Lingga,Lingga,Modern Trade,28,Wanita,Single,5120000
TR86888,72,2022-02-26,P9,10000,2,20000,11,Yoghurt,Sinar Harapan,Prestasi,General Trade,26,Wanita,Single,1810000
TR90790,395,2022-02-26,P9,10000,2,20000,3,Yoghurt,Prima Kota,Prima,Modern Trade,28,Wanita,Married,3390000
TR91278,321,2022-02-26,P7,9400,6,56400,5,Coffee Candy,Bonafid,Gita,General Trade,45,Wanita,Married,8030000
TR22980,396,2022-02-27,P2,3200,6,19200,2,Ginger Candy ,Prima Kelapa Dua,Prima,Modern Trade,36,Pria,Married,9180000
TR26560,310,2022-02-27,P1,8800,5,44000,9,Choco Bar,Lingga,Lingga,Modern Trade,23,Wanita,Married,4170000
TR26577,435,2022-02-27,P3,7500,5,37500,12,Crackers,Prestasi Utama,Prestasi,General Trade,29,Pria,Married,3610000
TR39096,186,2022-02-27,P5,4200,4,16800,4,Thai Tea,Gita Ginara,Gita,General Trade,34,Pria,Married,4020000
TR3951,172,2022-02-27,P6,18000,3,54000,8,Cashew,Sinar Harapan,Harapan Baru,General Trade,57,Pria,Married,8960000
TR49863,221,2022-02-27,P2,3200,6,19200,12,Ginger Candy ,Prestasi Utama,Prestasi,General Trade,23,Pria,Single,750000
TR53040,2,2022-02-27,P5,4200,4,16800,3,Thai Tea,Prima Kota,Prima,Modern Trade,60,Pria,Married,6230000
TR54890,364,2022-02-27,P10,15000,4,60000,12,Cheese Stick,Prestasi Utama,Prestasi,General Trade,27,Pria,Married,3410000
TR62409,103,2022-02-27,P2,3200,3,9600,1,Ginger Candy ,Prima Tendean,Prima,Modern Trade,31,Pria,Single,4010000
TR6960,13,2022-02-27,P1,8800,5,44000,5,Choco Bar,Bonafid,Gita,General Trade,23,Wanita,Single,2030000
TR79552,65,2022-02-27,P2,3200,6,19200,9,Ginger Candy ,Lingga,Lingga,Modern Trade,38,Wanita,Married,4360000
TR80868,120,2022-02-27,P8,16000,1,16000,7,Oat,Buana Indah,Buana,General Trade,30,Wanita,Married,2480000
TR84031,175,2022-02-27,P7,9400,5,47000,3,Coffee Candy,Prima Kota,Prima,Modern Trade,60,Wanita,Married,970000
TR90717,282,2022-02-27,P10,15000,4,60000,10,Cheese Stick,Harapan Baru,Harapan Baru,General Trade,55,Wanita,Married,11380000
TR93245,326,2022-02-27,P6,18000,4,72000,5,Cashew,Bonafid,Gita,General Trade,24,Pria,Single,2690000
TR95309,61,2022-02-27,P9,10000,5,50000,5,Yoghurt,Bonafid,Gita,General Trade,40,Wanita,Married,70000
TR96032,136,2022-02-27,P10,15000,1,15000,2,Cheese Stick,Prima Kelapa Dua,Prima,Modern Trade,28,Pria,Married,2960000
TR97696,355,2022-02-27,P7,9400,5,47000,10,Coffee Candy,Harapan Baru,Harapan Baru,General Trade,19,Pria,Single,0
TR10357,197,2022-02-28,P3,7500,5,37500,3,Crackers,Prima Kota,Prima,Modern Trade,51,Wanita,Married,13330000
TR23843,141,2022-02-28,P10,15000,1,15000,5,Cheese Stick,Bonafid,Gita,General Trade,65,Pria,Married,9940000
TR28498,222,2022-02-28,P8,16000,3,48000,2,Oat,Prima Kelapa Dua,Prima,Modern Trade,45,Wanita,Married,15030000
TR3028,377,2022-02-28,P2,3200,6,19200,9,Ginger Candy ,Lingga,Lingga,Modern Trade,53,Wanita,Single,10390000
TR33274,446,2022-02-28,P4,12000,2,24000,11,Potato Chip,Sinar Harapan,Prestasi,General Trade,57,Wanita,Married,7810000
TR33854,216,2022-02-28,P1,8800,7,61600,1,Choco Bar,Prima Tendean,Prima,Modern Trade,30,Wanita,Married,4820000
TR44516,420,2022-02-28,P2,3200,7,22400,11,Ginger Candy ,Sinar Harapan,Prestasi,General Trade,48,Pria,Single,6010000
TR52498,297,2022-02-28,P2,3200,3,9600,12,Ginger Candy ,Prestasi Utama,Prestasi,General Trade,41,Pria,Married,12130000
TR66435,221,2022-02-28,P4,12000,3,36000,14,Potato Chip,Priangan,Priangan,Modern Trade,23,Pria,Single,750000
TR81599,433,2022-02-28,P5,4200,5,21000,4,Thai Tea,Gita Ginara,Gita,General Trade,48,Pria,Married,11970000
TR84380,112,2022-02-28,P3,7500,3,22500,6,Crackers,Lingga,Lingga,Modern Trade,31,Pria,Married,4440000
TR8551,124,2022-02-28,P2,3200,4,12800,9,Ginger Candy ,Lingga,Lingga,Modern Trade,28,Wanita,Single,5120000
TR96146,108,2022-02-28,P5,4200,5,21000,5,Thai Tea,Bonafid,Gita,General Trade,25,Wanita,Single,6870000
TR9718,92,2022-02-28,P8,16000,2,32000,13,Oat,Buana,Buana,General Trade,60,Wanita,Married,10720000
TR10183,368,2022-03-01,P10,15000,1,15000,2,Cheese Stick,Prima Kelapa Dua,Prima,Modern Trade,44,Wanita,Married,16130000
TR13110,267,2022-03-01,P5,4200,2,8400,11,Thai Tea,Sinar Harapan,Prestasi,General Trade,22,Wanita,Single,0
TR13285,244,2022-03-01,P1,8800,3,26400,14,Choco Bar,Priangan,Priangan,Modern Trade,21,Pria,Single,3640000
TR18419,444,2022-03-01,P3,7500,5,37500,13,Crackers,Buana,Buana,General Trade,53,Wanita,Married,15310000
TR22859,445,2022-03-01,P5,4200,2,8400,6,Thai Tea,Lingga,Lingga,Modern Trade,51,Wanita,Married,14480000
TR31256,285,2022-03-01,P5,4200,5,21000,11,Thai Tea,Sinar Harapan,Prestasi,General Trade,20,Wanita,Single,0
TR31756,365,2022-03-01,P6,18000,4,72000,6,Cashew,Lingga,Lingga,Modern Trade,28,Wanita,Single,6050000
TR33164,342,2022-03-01,P2,3200,4,12800,4,Ginger Candy ,Gita Ginara,Gita,General Trade,48,Pria,Married,13550000
TR37464,213,2022-03-01,P7,9400,2,18800,9,Coffee Candy,Lingga,Lingga,Modern Trade,24,Pria,Single,5720000
TR38919,179,2022-03-01,P2,3200,5,16000,3,Ginger Candy ,Prima Kota,Prima,Modern Trade,25,Pria,Single,5950000
TR39596,440,2022-03-01,P1,8800,5,44000,11,Choco Bar,Sinar Harapan,Prestasi,General Trade,40,Wanita,Married,3470000
TR46900,13,2022-03-01,P7,9400,4,37600,13,Coffee Candy,Buana,Buana,General Trade,23,Wanita,Single,2030000
TR47958,311,2022-03-01,P1,8800,9,79200,3,Choco Bar,Prima Kota,Prima,Modern Trade,61,Pria,Married,7640000
TR75077,65,2022-03-01,P4,12000,2,24000,6,Potato Chip,Lingga,Lingga,Modern Trade,38,Wanita,Married,4360000
TR78899,313,2022-03-01,P2,3200,7,22400,2,Ginger Candy ,Prima Kelapa Dua,Prima,Modern Trade,46,Wanita,Married,15390000
TR87330,236,2022-03-01,P5,4200,2,8400,11,Thai Tea,Sinar Harapan,Prestasi,General Trade,28,Wanita,Married,3130000
TR93040,346,2022-03-01,P3,7500,2,15000,12,Crackers,Prestasi Utama,Prestasi,General Trade,62,Wanita,Married,5080000
TR93130,2,2022-03-01,P2,3200,5,16000,5,Ginger Candy ,Bonafid,Gita,General Trade,60,Pria,Married,6230000
TR94809,393,2022-03-01,P1,8800,7,61600,2,Choco Bar,Prima Kelapa Dua,Prima,Modern Trade,22,Wanita,Single,0
TR10884,300,2022-03-02,P9,10000,1,10000,12,Yoghurt,Prestasi Utama,Prestasi,General Trade,25,Pria,Single,4220000
TR13266,228,2022-03-02,P4,12000,3,36000,10,Potato Chip,Harapan Baru,Harapan Baru,General Trade,46,Wanita,Married,11310000
TR16146,189,2022-03-02,P9,10000,4,40000,5,Yoghurt,Bonafid,Gita,General Trade,59,Pria,Single,5150000
TR2071,46,2022-03-02,P9,10000,6,60000,6,Yoghurt,Lingga,Lingga,Modern Trade,36,Pria,Married,8310000
TR21226,350,2022-03-02,P5,4200,3,12600,10,Thai Tea,Harapan Baru,Harapan Baru,General Trade,38,Wanita,Single,7950000
TR24696,95,2022-03-02,P2,3200,4,12800,8,Ginger Candy ,Sinar Harapan,Harapan Baru,General Trade,52,Wanita,Married,17420000
TR27062,263,2022-03-02,P6,18000,3,54000,4,Cashew,Gita Ginara,Gita,General Trade,40,Pria,Married,10210000
TR3460,431,2022-03-02,P8,16000,2,32000,7,Oat,Buana Indah,Buana,General Trade,40,Pria,Married,9510000
TR37234,425,2022-03-02,P5,4200,5,21000,11,Thai Tea,Sinar Harapan,Prestasi,General Trade,58,Pria,Married,7220000
TR42008,409,2022-03-02,P9,10000,7,70000,8,Yoghurt,Sinar Harapan,Harapan Baru,General Trade,47,Wanita,Married,28230000
TR43969,199,2022-03-02,P6,18000,4,72000,4,Cashew,Gita Ginara,Gita,General Trade,41,Wanita,Married,790000
TR56422,212,2022-03-02,P7,9400,3,28200,12,Coffee Candy,Prestasi Utama,Prestasi,General Trade,36,Wanita,Married,7960000
TR56774,280,2022-03-02,P2,3200,7,22400,6,Ginger Candy ,Lingga,Lingga,Modern Trade,60,Pria,Married,9570000
TR56905,38,2022-03-02,P5,4200,4,16800,3,Thai Tea,Prima Kota,Prima,Modern Trade,56,Wanita,Married,14320000
TR58006,365,2022-03-02,P10,15000,3,45000,12,Cheese Stick,Prestasi Utama,Prestasi,General Trade,28,Wanita,Single,6050000
TR58489,207,2022-03-02,P2,3200,6,19200,11,Ginger Candy ,Sinar Harapan,Prestasi,General Trade,35,Pria,Married,10540000
TR61030,331,2022-03-02,P2,3200,6,19200,10,Ginger Candy ,Harapan Baru,Harapan Baru,General Trade,54,Wanita,Married,16190000
TR63325,325,2022-03-02,P5,4200,4,16800,4,Thai Tea,Gita Ginara,Gita,General Trade,37,Wanita,Single,3250000
TR65502,130,2022-03-02,P2,3200,4,12800,8,Ginger Candy ,Sinar Harapan,Harapan Baru,General Trade,40,Wanita,Married,9730000
TR66071,251,2022-03-02,P8,16000,2,32000,14,Oat,Priangan,Priangan,Modern Trade,45,Pria,Married,3380000
TR69836,121,2022-03-02,P4,12000,2,24000,13,Potato Chip,Buana,Buana,General Trade,26,Wanita,Single,2930000
TR7411,100,2022-03-02,P5,4200,4,16800,2,Thai Tea,Prima Kelapa Dua,Prima,Modern Trade,45,Pria,Married,6710000
TR75842,199,2022-03-02,P10,15000,5,75000,8,Cheese Stick,Sinar Harapan,Harapan Baru,General Trade,41,Wanita,Married,790000
TR76754,384,2022-03-02,P1,8800,6,52800,10,Choco Bar,Harapan Baru,Harapan Baru,General Trade,59,Pria,Married,4420000
TR79718,322,2022-03-02,P5,4200,3,12600,9,Thai Tea,Lingga,Lingga,Modern Trade,41,Wanita,Married,20010000
TR7991,229,2022-03-02,P1,8800,5,44000,4,Choco Bar,Gita Ginara,Gita,General Trade,32,Wanita,Married,10170000
TR82557,18,2022-03-02,P3,7500,2,15000,6,Crackers,Lingga,Lingga,Modern Trade,47,Wanita,Married,1360000
TR83,293,2022-03-02,P5,4200,3,12600,13,Thai Tea,Buana,Buana,General Trade,54,Wanita,Married,1040000
TR94484,217,2022-03-02,P5,4200,2,8400,7,Thai Tea,Buana Indah,Buana,General Trade,39,Pria,Single,6960000
TR97998,346,2022-03-02,P3,7500,1,7500,10,Crackers,Harapan Baru,Harapan Baru,General Trade,62,Wanita,Married,5080000
TR99645,191,2022-03-02,P10,15000,5,75000,7,Cheese Stick,Buana Indah,Buana,General Trade,35,Pria,Married,830000
TR10492,388,2022-03-03,P8,16000,1,16000,3,Oat,Prima Kota,Prima,Modern Trade,44,Pria,Married,16120000
TR11956,83,2022-03-03,P5,4200,3,12600,6,Thai Tea,Lingga,Lingga,Modern Trade,34,Pria,Married,10880000
TR13638,139,2022-03-03,P5,4200,5,21000,1,Thai Tea,Prima Tendean,Prima,Modern Trade,38,Pria,Married,5170000
TR14623,421,2022-03-03,P4,12000,5,60000,2,Potato Chip,Prima Kelapa Dua,Prima,Modern Trade,35,Wanita,Married,9010000
TR15464,127,2022-03-03,P6,18000,2,36000,11,Cashew,Sinar Harapan,Prestasi,General Trade,27,Wanita,Married,2070000
TR22245,244,2022-03-03,P10,15000,3,45000,7,Cheese Stick,Buana Indah,Buana,General Trade,21,Pria,Single,3640000
TR33325,254,2022-03-03,P6,18000,4,72000,3,Cashew,Prima Kota,Prima,Modern Trade,58,Wanita,Single,6050000
TR35416,354,2022-03-03,P1,8800,8,70400,12,Choco Bar,Prestasi Utama,Prestasi,General Trade,53,Pria,Married,16940000
TR48165,263,2022-03-03,P10,15000,3,45000,2,Cheese Stick,Prima Kelapa Dua,Prima,Modern Trade,40,Pria,Married,10210000
TR48564,59,2022-03-03,P7,9400,3,28200,11,Coffee Candy,Sinar Harapan,Prestasi,General Trade,46,Pria,Married,10570000
TR58056,27,2022-03-03,P2,3200,3,9600,5,Ginger Candy ,Bonafid,Gita,General Trade,43,Wanita,Married,17420000
TR60144,29,2022-03-03,P7,9400,6,56400,14,Coffee Candy,Priangan,Priangan,Modern Trade,59,Pria,Married,1050000
TR60335,259,2022-03-03,P2,3200,3,9600,14,Ginger Candy ,Priangan,Priangan,Modern Trade,59,Pria,Married,4440000
